route,train,station,latitude,longitude
L B1-1,1789,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
IC 23-1,2340,Ingelmunster,50.91484341700642,3.254708319352296
IC 20,2240,Brussel-Congres,50.85178018311057,4.362219760072247
IC 23-1,2341,Terhagen,50.90182412616037,3.897482385381147
L B2-2,3789,Vorst-Zuid,50.810073408172734,4.310347515402428
L 27,2789,Willebroek,51.06641691397172,4.356072252256531
L 24,4139,Haacht,50.96626270702382,4.613329769481095
IC 23-2,2839,Landegem,51.06421597718289,3.57704576219589
IC 11,3418,Hennuyères,50.65091444999998,4.176132141679284
IC 22,3318,Kontich-Lint,51.13368368793974,4.47689680687504
L 16,5789,Ciney,50.29201497586893,5.0906965755074
L B1-2,1969,Lillois,50.64367353246769,4.363394702678375
IC 22,3339,Eppegem,50.95840721352074,4.457499467095007
IC 29,3640,Deinze,50.9781328604359,3.535002801077202
IC 22,3339,Weerde,50.977243209834526,4.471087335301695
IC 25,3839,Harchies,50.48205917063363,3.699302076649094
IC 25,3841,Java,50.51387710977643,5.160698724076279
IC 08,2639,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
L 11,6067,Graide,49.93372052397986,5.043616894147011
L L1-1,5289,Verviers-Centraal,50.587801914284064,5.854635277252846
IC 25,3842,Liers-Faisceau,50.69978530450907,5.558491077982493
L B1-1,1768,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
IC 29,3642,Leuven,50.88136571115078,4.716208512981546
IC 06-1,1917,Schaarbeek,50.87869266989909,4.378431524039678
IC 04-1,740,Waregem,50.89242835003542,3.42559831780833
L G3,689,Gentbrugge,51.03878033373764,3.756083021687756
L 02,568,Drongen,51.047503146402754,3.653586159319735
L B19,4039,Baulers,50.61231055874444,4.350260827251606
IC 01,518,Maria-Aalter,51.10757473497731,3.386700586663826
L B8-4,6589,Brussel-Centraal,50.84531101978561,4.35675831766839
L 29,4868,Mévergnies-Attre,50.600273014504275,3.832948437056826
L C2-2,4388,Godarville,50.49295177248584,4.290252782915575
L 04,4689,Saint-Ghislain,50.44273476444009,3.820015769849533
L B8-4,6589,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L C2-2,4368,Courcelles-Motte,50.46202986102244,4.400412086453594
IC 32,839,Torhout,51.064712250785384,3.105750907108637
IC 04-1,718,Lokeren-Oost,51.10977280180321,3.991494840923161
L B19,4018,Waterloo,50.715533973277154,4.383453531843166
IC 06-1,1939,Havinnes,50.61882981688033,3.49566068071467
L C4,3939,Yves-Gomezée,50.237995850240075,4.490419768073481
IC 20,2239,Melle,51.002749921068165,3.796939037051605
IC 23-2,2839,Hansbeke,51.07270818510425,3.537446874067181
L B10-2,3869,Sint-Gillis(Dendermonde),51.02208185742186,4.117208570505743
IC 06-2,3739,Tubeke,50.69169220545364,4.20581147629095
IC 09,2939,Melkouwen,51.095163902445975,4.67120807182244
IC 25,3816,Flémalle-Haute,50.59463893442038,5.456315954565175
L B3,2290,Schaarbeek,50.87869266989909,4.378431524039678
IC 11,3439,Marche-lez-Ecaussinnes,50.54620487800974,4.177102420598815
IC 23-1,2341,Herzele,50.89692470109805,3.879519908406242
IC 10,4319,Antwerpen-Centraal,51.216862033537794,4.421083629947415
L B6,1568,Eichem,50.82390795063365,3.993605086038247
L B8-4,6568,Brussel-Luxemburg,50.8388378181944,4.373972450132626
L 02,589,Maria-Aalter,51.10757473497731,3.386700586663826
IC 29,3641,Denderleeuw,50.891621170603955,4.071431566061722
IC 06-1,1918,Aat,50.627030183302196,3.776393685659921
L B5-1,3368,Etterbeek,50.8213075599027,4.39049871944438
IC 03,1518,Brugge,51.19727306937378,3.216852878213191
IC 01,516,Chaudfontaine,50.58695623775602,5.644168864995391
IC 31,3140,Antwerpen-Centraal,51.216862033537794,4.421083629947415
IC 25,3840,Charleroi-Centraal,50.40419960613283,4.438439317373349
L B1-1,1769,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 06-2,3718,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 17,2519,Brussel-Congres,50.85178018311057,4.362219760072247
IC 22,3318,Hove,51.15406191789155,4.465214254147384
IC 08,2640,Langdorp,51.00246923181287,4.863538493784459
L B10-1,2090,Erembodegem,50.91929248249657,4.055478044299816
L B19,4040,Haren,50.888870897054744,4.420030838936388
IC 29,3615,Tienen,50.8079314339937,4.925636678946889
L 23,2889,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L L4,5169,Landen,50.7478945465236,5.079627434738533
L 02,569,Zeebrugge-Vorming,51.315516978848294,3.189134716013176
IC 31,3118,Brussel-Noord,50.85959959838314,4.361252318634824
L L2,5468,Luik-Guillemins,50.62555824033023,5.565379651677738
IC 09,2917,Tongeren,50.78417812241077,5.473981817007522
IC 31,3139,Vorst-Oost,50.81020033751361,4.320981153478699
L B6,1567,Brussel-Zuid,50.83580082886068,4.336052466325346
L 08,6289,Rhisnes,50.4993004915618,4.801803854068583
L G3,689,Gentbrugge-Perron C.W.,51.029577695344535,3.752448334641758
L 01,4968,Statte,50.528178167667285,5.21961650061351
L C1,4569,Waver,50.71613796385702,4.605127669873097
L G3,690,Zwijndrecht,51.213640244311954,4.324671903684774
L L2,5488,Herstal,50.66038889612703,5.622362799581048
L 01,4989,Namêche,50.470279570029426,4.99842958361612
L L1-1,5269,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
IC 04-1,717,Kortrijk,50.82441338246862,3.267774528680328
IC 04-1,739,Zwijndrecht,51.213640244311954,4.324671903684774
IC 30,4239,Lier,51.13604368651541,4.561775772658214
L 28,868,Wetteren,51.00149929084834,3.881915592818523
IC 23-1,2341,Hillegem,50.89129484430886,3.857476893082532
IC 25,3816,Leman,50.59896972583936,5.465658900379582
L B1-2,1989,Brussel-Noord,50.85959959838314,4.361252318634824
IC 09,2939,Berlaar,51.113708437795054,4.638257975914391
L B3,2268,Haaltert,50.907066641303196,4.021716617534101
IC 25,3817,Auvelais,50.449170411135086,4.63070038869451
L B19,4017,Veltem,50.90055001720875,4.633517445095211
L B2-2,3768,Brussel-Noord,50.85959959838314,4.361252318634824
IC 23-2,2819,Duinbergen,51.338271911609404,3.26293506332294
IC 08,2618,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
IC 20,2240,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 02,1819,Oostende,51.22794248315333,2.926625863197556
IC 02,1818,Beervelde,51.087172443782855,3.879980395685934
IC 20,2217,Asse,50.90670257176685,4.208230395126666
IC 23-1,2340,Izegem-Sas,50.92120714692377,3.219680037338991
IC 02,1839,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
IC 10,4318,Mol,51.19069542549062,5.114991873356337
IC 06-2,3739,Hennuyères,50.65091444999998,4.176132141679284
IC 20,2217,Mollem,50.932896546874765,4.216581185073014
IC 03,1541,Vertrijk,50.83594652922674,4.836594370794067
IC 20,2240,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B5-1,3389,Huizingen,50.75164132555423,4.265609116647624
L B19,4018,De Hoek,50.73924115834706,4.370342368877128
IC 25,3816,Flémalle-Grande,50.6052596351082,5.481089013737427
L B10-1,2068,Bockstael,50.87943983166831,4.348514000855896
L B10-2,3869,Lebbeke,51.00475356147399,4.134881157174673
L B5-1,3390,Weerde,50.977243209834526,4.471087335301695
IC 23-2,2839,Bellem,51.08372389725801,3.487287359353551
L B2-2,3789,Ruisbroek,50.79177235834205,4.295521156543186
L B19,4017,Herent,50.90358929255643,4.672141055672479
L 08,6289,Rhisnes-Sas,50.50059749700802,4.799814589897698
IC 08,2639,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
IC 06-2,3718,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L 27,2768,Temse,51.12598622728998,4.221148549457797
IC 25,3839,Blaton,50.505954521715246,3.66570591977767
IC 23-1,2317,Kortrijk,50.82441338246862,3.267774528680328
IC 01,516,Trooz,50.57328744502597,5.688448772904129
IC 31,3139,Ukkel-Stalle,50.80248548912509,4.323778171903269
IC 10,4339,Olen,51.17402976913898,4.902499251852356
L 29,4889,Papegem,50.687655087352056,3.824299419853787
L 23,2890,Leuven,50.88136571115078,4.716208512981546
IC 06-1,1917,Haren-Zuid,50.889616892134654,4.415076991166356
L G2,1869,Merelbeke,51.020057593681734,3.764835020911601
L B1-1,1769,Brussel-Centraal,50.84531101978561,4.35675831766839
L G1,790,Eeklo,51.18061569885919,3.575419009227249
IC 01,517,Schaarbeek,50.87869266989909,4.378431524039678
L 29,4868,Brugelette,50.593960141371475,3.852911657073794
IC 01,518,Aalter,51.09225779139449,3.447855382940146
L 15,5589,Liers,50.69817964040005,5.566911104405785
IC 04-1,718,Lokeren,51.1070280724398,3.985383235145282
IC 01,518,Bellem,51.08372389725801,3.487287359353551
L 01,4989,Marche-les-Dames-Marchandises,50.48053191922914,4.967202412995651
L C1,4590,Moustier,50.452728270830725,4.693813691441016
L C1,4567,Namen,50.46920536707373,4.862754782172303
IC 11,3418,Tubeke,50.69169220545364,4.20581147629095
IC 11,3419,Binche,50.408563854714735,4.172759557130057
IC 23-1,2340,Izegem,50.92110934791895,3.21346951707641
IC 25,3816,Pont-de-Seraing,50.619916699168094,5.511349156465087
L B2-2,3790,Leuven,50.88136571115078,4.716208512981546
IC 23-2,2840,Brussel-Noord,50.85959959838314,4.361252318634824
L B1-2,1989,Brussel-Congres,50.85178018311057,4.362219760072247
L B1-1,1789,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
L 24,4139,Boortmeerbeek,50.98190383220303,4.57399271193005
IC 11,3439,Familleureux,50.519411502375476,4.211654529557394
IC 20,2218,Aalst,50.94312325212488,4.038683507111515
IC 02,1840,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L B10-2,3889,Brussel-West,50.85205607050756,4.322817267052568
IC 11,3440,Schaarbeek,50.87869266989909,4.378431524039678
L 37-2,4418,Balen,51.16831361296897,5.166049651618022
IC 06-2,3739,Hennuyères-Garage,50.6479509231809,4.173327027471045
L C4,3918,Mariembourg,50.09533742372334,4.525417233992525
IC 25,3816,Jemeppe-sur-Meuse,50.61841627390551,5.497799707765852
IC 25,3817,Jemeppe-sur-Sambre-Marchandise,50.44797745287747,4.657785895311827
IC 29,3642,Herent,50.90358929255643,4.672141055672479
L B6,1568,Appelterre,50.81314095122116,3.97235371963076
IC 01,516,Olne,50.56639308394579,5.703133531852481
L G2,1889,Lierde,50.81658982280488,3.825714387767464
IC 25,3841,Andenne,50.496828765415096,5.095965480077196
IC 08,2639,Duffel,51.091684329214274,4.492767295335319
IC 03,1517,Brussel-Zuid,50.83580082886068,4.336052466325346
L 11,6067,Carlsbourg,49.903721616182835,5.09754707829283
IC 22,3318,Mortsel-Oude God,51.171808099384776,4.455388660748518
L 23,2868,Berlaar,51.113708437795054,4.638257975914391
L B6,1567,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B5-1,3368,Mouterij,50.83101229975816,4.378599139352779
L B1-1,1768,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 31,3139,Ukkel-Kalevoet,50.79221449555428,4.331745965347926
IC 31,3119,Marchienne-au-Pont,50.41221701003429,4.394312434115766
L 15,5567,Melreux-Hotton,50.283600345297494,5.440352546498348
L B20-1,3089,Sint-Joris-Weert,50.80129671879586,4.651860787104162
L 29,4890,Genly,50.39072345653245,3.911927656249831
L 08,6289,Saint-Denis-Bovesse,50.521297001857974,4.767791995102788
L B8-4,6568,Etterbeek,50.8213075599027,4.39049871944438
IC 22,3339,Vilvoorde,50.92414359820823,4.432813750239998
L 02,569,Lissewege,51.29470102888716,3.194426918229498
IC 25,3842,Liers,50.69817964040005,5.566911104405785
IC 29,3617,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
L B1-1,1769,Brussel-Congres,50.85178018311057,4.362219760072247
IC 31,3139,Linkebeek,50.77339212483393,4.339918296891916
IC 01,516,Fraipont,50.56512345525054,5.723431941853723
L B1-2,1969,Eigenbrakel,50.68475914261351,4.37582344502392
IC 29,3618,Diksmuide,51.032885050461196,2.869519746489205
IC 22,3318,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
L B19,4040,Bordet,50.8777742574513,4.410014404476271
IC 29,3642,Veltem,50.90055001720875,4.633517445095211
L 02,589,Beernem,51.127984351343564,3.329867037752411
IC 31,3118,Schaarbeek,50.87869266989909,4.378431524039678
IC 25,3841,Château-de-Seilles,50.497212725023616,5.081752631616731
L L4,5189,Ans,50.66119033371017,5.509696653841267
L 01,4989,Marche-les-Dames,50.480718861804796,4.964576135362847
L 10-1,6189,Marloie,50.20321569506066,5.314305549244098
L 01,4968,Hoei,50.527376421412576,5.234037173214917
L 28,889,De Pinte,50.998952524822585,3.655383901672195
IC 01,517,Haren-Zuid,50.889616892134654,4.415076991166356
L 04,4689,Boussu,50.43603991470513,3.79597174083758
L C1,4569,Bierges-Walibi,50.707651778207,4.595155144797867
L 28,868,Schellebelle,51.00312616442199,3.92143307788236
L C1,4590,Moustier-Garage,50.452251562650595,4.676398912033878
L C1,4567,Namur-Herbatte,50.469169910735076,4.869133583242475
L C2-2,4368,Roux,50.44308266140329,4.394000597539677
IC 23-1,2342,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
IC 06-1,1940,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 23-2,2819,Heist,51.334177499078464,3.240489638663327
IC 17,2540,Dinant,50.260730671818045,4.908199789924007
IC 08,2618,Nossegem,50.88344233385105,4.506060556822931
IC 20,2217,Merchtem,50.95391293799017,4.223681249280842
IC 20,2239,Merelbeke,51.020057593681734,3.764835020911601
IC 25,3816,Tilleur,50.619325790518765,5.52959613022457
IC 25,3819,Moeskroen,50.73833321248668,3.225382514546805
IC 09,2941,Luik-Guillemins,50.62555824033023,5.565379651677738
IC 17,2539,Ottignies,50.671773574303224,4.570373990520092
L B3,2268,Welle,50.90304992098791,4.05086651791031
L B19,4018,Sint-Genesius-Rode,50.74811387437947,4.361939405198446
IC 20,2218,Erembodegem,50.91929248249657,4.055478044299816
IC 25,3817,Jemeppe-sur-Sambre,50.45094942294263,4.662626762258042
L B10-1,2068,Jette,50.88120457651592,4.332923410788644
IC 23-2,2840,Brussel-Congres,50.85178018311057,4.362219760072247
L B2-2,3789,Lot,50.765128381018265,4.272571084560079
IC 03,1542,Bokrijk,50.955795456999596,5.408576048052186
IC 25,3816,Sclessin,50.61036517564539,5.55669507871075
L B5-1,3390,Eppegem,50.95840721352074,4.457499467095007
IC 25,3818,Bergen,50.454436770348934,3.942380575452241
L B10-2,3869,Heizijde,50.98889804389831,4.157254201988882
L B10-2,3889,Simonis,50.86599657853117,4.334138582968338
L B1-2,1989,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 08,2617,Schulen,50.96418013482577,5.18542062549714
IC 29,3641,Erembodegem,50.91929248249657,4.055478044299816
IC 03,1518,Oostkamp,51.15421490987769,3.257626153621203
L 16,5789,Natoye,50.343363707549074,5.061281004187228
L B6,1568,Zandbergen,50.80691967863315,3.956989676456527
IC 08,2639,Kontich-Lint,51.13368368793974,4.47689680687504
L 29,4889,Houraing,50.702881501429985,3.835231437708677
IC 31,3140,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L B19,4040,Evere,50.8682065685372,4.401355062293686
IC 17,2519,Brussel-Noord,50.85959959838314,4.361252318634824
L L1-1,5289,Pepinster,50.56851509165158,5.810268537289398
L 13-1,5889,Habay,49.7182543711221,5.632255946759036
IC 31,3139,Holleken,50.767015163038835,4.354770803816823
IC 01,516,Nessonvaux,50.57198592493546,5.741746104791544
IC 29,3640,Aarsele,50.98449587775488,3.41837146644795
IC 08,2640,Aarschot,50.98449635540834,4.823698347886938
L B6,1567,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 23-1,2318,Zedelgem,51.126381461398005,3.163480495051282
IC 06-2,3718,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 03,1517,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 04-1,739,Antwerpen-Zuid,51.19721428415948,4.391779006927757
L C1,4590,Ham-sur-Sambre,50.45281278225799,4.672912869837899
L 28,890,Kapelle-op-den-Bos,51.010827123385425,4.358811372849264
IC 01,518,Hansbeke,51.07270818510425,3.537446874067181
L 11,6091,Libramont,49.920246581133696,5.378998507038368
L L1-1,5269,Luik-Carré,50.64016117047732,5.561580820714428
IC 04-1,740,Deinze,50.9781328604359,3.535002801077202
L 29,4868,Cambron-Casteau,50.58696925909204,3.873974629508698
L G1,769,Ronse,50.74236654443449,3.602611083047574
IC 01,517,Diegem,50.89062008445345,4.441952580833079
L G3,690,Melsele,51.21082656268172,4.288506223071698
IC 04-1,740,Deinze-Wijksporen,50.9790461798649,3.540645659081197
IC 32,839,Zedelgem,51.126381461398005,3.163480495051282
IC 01,517,Zaventem,50.885632548337114,4.469909600155111
IC 08,2618,Kortenberg-Goederen,50.893766016593474,4.552069735832903
IC 08,2617,Schulen-Sas,50.963577095654976,5.188162889720117
IC 08,2618,Kortenberg,50.89300415046401,4.543312926825426
IC 10,4319,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 25,3817,Ham-sur-Sambre,50.45281278225799,4.672912869837899
IC 11,3418,Lembeek,50.71511214097718,4.221567770089727
IC 20,2241,Lokeren,51.1070280724398,3.985383235145282
IC 02,1839,Drongen,51.047503146402754,3.653586159319735
IC 02,1818,Lokeren,51.1070280724398,3.985383235145282
L B1-2,1989,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 23-1,2316,Anderlecht,50.817918890620895,4.29153935389493
IC 23-1,2341,Zottegem,50.86909906459784,3.814701035934551
L B3,2290,Brussel-Noord,50.85959959838314,4.361252318634824
L B2-2,3768,Schaarbeek,50.87869266989909,4.378431524039678
IC 20,2217,Opwijk,50.97461822357513,4.187540293365119
IC 29,3642,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 31,3139,Sint-Genesius-Rode,50.74811387437947,4.361939405198446
IC 04-1,741,Ieper,50.847477690810365,2.876886293135154
IC 25,3840,Marchienne-au-Pont,50.41221701003429,4.394312434115766
L B19,4040,Schaarbeek-Josaphat,50.86036295580361,4.395006896335754
IC 29,3616,Brussel-Zuid,50.83580082886068,4.336052466325346
L G1,790,Waarschoot,51.15444063936785,3.615186997305616
IC 22,3339,Buda,50.90808941401188,4.417587678075591
IC 29,3615,Ezemaal,50.77212949781888,4.994219913271197
IC 31,3119,Roux,50.44308266140329,4.394000597539677
IC 08,2639,Hove,51.15406191789155,4.465214254147384
L 11,6067,Paliseul,49.89495830705849,5.119206133526989
IC 06-1,1917,Diegem,50.89062008445345,4.441952580833079
L B20-1,3089,Pecrot,50.779266845086774,4.651601336707822
L L2,5468,Kinkempois-Relais,50.60647571597552,5.572330520059823
IC 09,2917,Glaaien,50.750527352637484,5.535236934399886
L B6,1590,Edingen,50.69722134520999,4.047260476616265
L B6,1567,Brussel-Congres,50.85178018311057,4.362219760072247
IC 03,1516,Sint-Truiden,50.81768876585601,5.176520546000151
IC 25,3839,Péruwelz,50.51361346641127,3.59206286807832
IC 25,3841,Sclaigneaux,50.49212088315084,5.026460713868468
L 10-2,989,Grupont,50.09050446184591,5.280534452223534
IC 17,2518,Namen,50.46920536707373,4.862754782172303
L G2,1869,Melle,51.002749921068165,3.796939037051605
IC 22,3318,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 31,3139,De Hoek,50.73924115834706,4.370342368877128
IC 31,3118,Buda,50.90808941401188,4.417587678075591
IC 31,3119,Courcelles-Motte,50.46202986102244,4.400412086453594
L B19,4040,Meiser,50.854757009079435,4.394274208667772
L 16,5789,Florée,50.357541983874405,5.056427261179839
IC 29,3642,Kortenberg,50.89300415046401,4.543312926825426
L 23,2868,Melkouwen,51.095163902445975,4.67120807182244
IC 29,3642,Kortenberg-Goederen,50.893766016593474,4.552069735832903
IC 06-2,3718,Brussel-Congres,50.85178018311057,4.362219760072247
L B1-2,1969,Waterloo,50.715533973277154,4.383453531843166
L 29,4890,Frameries,50.40552689156566,3.906385856821704
L B8-4,6568,Watermaal,50.80971059066153,4.399853339445608
IC 31,3140,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
L B5-1,3368,Brussel-Luxemburg,50.8388378181944,4.373972450132626
L 08,6289,Beuzet,50.532974982431014,4.750194075854363
IC 08,2639,Mortsel-Oude God,51.171808099384776,4.455388660748518
IC 01,518,Landegem,51.06421597718289,3.57704576219589
L 28,889,Deinze-Wijksporen,50.9790461798649,3.540645659081197
IC 30,4219,Turnhout,51.32327000158529,4.938189995120822
L L2,5488,Milmort,50.69342290621258,5.599557700763655
IC 30,4239,Kessel,51.151056001612034,4.618457995215415
L 28,868,Wichelen,51.001758503990175,3.974883903141969
L 10-1,6189,Aye,50.2248529224513,5.300638767175158
L 04,4689,Hainin,50.42802710763502,3.766794741414823
L C1,4569,Limal,50.69197975199437,4.575848696098152
L C1,4590,Jemeppe-sur-Sambre,50.45094942294263,4.662626762258042
IC 01,517,Nossegem,50.88344233385105,4.506060556822931
IC 04-1,717,Bissegem,50.82579327658622,3.224088411817595
IC 25,3817,Moustier-Garage,50.452251562650595,4.676398912033878
L C4,3939,Walcourt,50.258623307603074,4.435775728291916
IC 10,4318,Balen-Werkplaatsen,51.204947001662255,5.245949995002284
IC 20,2217,Heizijde,50.98889804389831,4.157254201988882
IC 08,2618,Erps-Kwerps,50.89654505809275,4.584930600736926
IC 23-2,2839,Aalter,51.09225779139449,3.447855382940146
L B10-2,3889,Thurn en Taxis,50.87155655999172,4.340863745355737
IC 11,3419,Leval,50.43066476604268,4.211414215952779
L 24,4139,Hever,50.99640059409282,4.540771399949431
L B19,4018,Holleken,50.767015163038835,4.354770803816823
IC 25,3818,Nimy,50.47176943541776,3.95653982987247
IC 06-2,3739,'s-Gravenbrakel,50.60484523104407,4.138162426655214
L B3,2290,Brussel-Congres,50.85178018311057,4.362219760072247
IC 06-1,1940,Vorst-Zuid,50.810073408172734,4.310347515402428
L B10-1,2068,Sint-Agatha-Berchem,50.873033681208796,4.290747342200437
IC 23-1,2342,Zaventem,50.885632548337114,4.469909600155111
IC 02,1840,Antwerpen-Zuid,51.19721428415948,4.391779006927757
IC 09,2939,Lier,51.13604368651541,4.561775772658214
IC 10,4319,Mortsel,51.18289070974223,4.448811507867791
IC 25,3817,Moustier,50.452728270830725,4.693813691441016
IC 11,3439,La Louvière-Industriestation,50.48597883133482,4.193672918052559
IC 23-2,2840,Brussel-Centraal,50.84531101978561,4.35675831766839
L B2-2,3789,Buizingen,50.75154826326621,4.258657550563639
IC 03,1518,Beernem,51.127984351343564,3.329867037752411
L B6,1568,Idegem,50.801685791171266,3.921425440783262
IC 08,2639,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
L 29,4889,Lessen,50.71290774870706,3.836861179155217
IC 25,3842,Milmort,50.69342290621258,5.599557700763655
IC 01,516,Pepinster,50.56851509165158,5.810268537289398
IC 29,3616,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 03,1517,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 29,3642,Nossegem,50.88344233385105,4.506060556822931
IC 17,2518,Namur-Herbatte,50.469169910735076,4.869133583242475
L B1-1,1769,Brussel-Noord,50.85959959838314,4.361252318634824
IC 09,2918,Aarschot,50.98449635540834,4.823698347886938
L B8-4,6590,Ottignies,50.671773574303224,4.570373990520092
IC 01,542,Eupen,50.63530533532371,6.037148397876284
L L4,5189,Bierset-Awans,50.65843789782589,5.460786562650455
IC 01,517,Kortenberg,50.89300415046401,4.543312926825426
L 01,4968,Ampsin,50.53917375822986,5.288862316887595
L G3,690,Beveren(Waas),51.208473876872844,4.260777895162216
L C2-2,4368,Marchienne-au-Pont,50.41221701003429,4.394312434115766
IC 04-1,718,Beervelde,51.087172443782855,3.879980395685934
L C1,4590,Jemeppe-sur-Sambre-Marchandise,50.44797745287747,4.657785895311827
IC 01,518,Drongen,51.047503146402754,3.653586159319735
L 29,4868,Lens,50.55912879254978,3.903285755628561
IC 04-1,740,De Pinte,50.998952524822585,3.655383901672195
IC 23-1,2342,Diegem,50.89062008445345,4.441952580833079
L B2-2,3790,Herent,50.90358929255643,4.672141055672479
IC 02,1839,Landegem,51.06421597718289,3.57704576219589
IC 23-1,2340,Roeselare,50.94934123119796,3.13023603832593
IC 08,2618,Veltem,50.90055001720875,4.633517445095211
IC 09,2940,Hasselt,50.93094539063631,5.326071324066093
IC 20,2217,Lebbeke,51.00475356147399,4.134881157174673
IC 02,1818,Lokeren-Oost,51.10977280180321,3.991494840923161
IC 06-1,1940,Ruisbroek,50.79177235834205,4.295521156543186
IC 25,3819,Herseaux,50.71428726455946,3.24481180953509
L B10-2,3869,Opwijk,50.97461822357513,4.187540293365119
IC 09,2941,Luik-Carré,50.64016117047732,5.561580820714428
IC 20,2240,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 11,3440,Brussel-Noord,50.85959959838314,4.361252318634824
L B3,2268,Denderleeuw,50.891621170603955,4.071431566061722
IC 29,3617,Merelbeke,51.020057593681734,3.764835020911601
L 16,5789,Assesse,50.368675498227645,5.021448905914102
L L2,5468,Ougrée,50.60537053983336,5.53695657290209
IC 31,3140,Mortsel-Oude God,51.171808099384776,4.455388660748518
L B8-4,6568,Bosvoorde,50.79455788670699,4.408269528287142
IC 31,3139,Waterloo,50.715533973277154,4.383453531843166
IC 03,1517,Brussel-Congres,50.85178018311057,4.362219760072247
IC 25,3841,Namêche,50.470279570029426,4.99842958361612
L B20-1,3089,Florival,50.761456831505605,4.654204552702843
IC 22,3339,Schaarbeek,50.87869266989909,4.378431524039678
L G2,1869,Gontrode,50.97984015695545,3.801555019043831
L 02,589,Oostkamp,51.15421490987769,3.257626153621203
IC 06-2,3719,Bergen,50.454436770348934,3.942380575452241
L L1-1,5289,Nessonvaux,50.57198592493546,5.741746104791544
IC 25,3841,Marche-les-Dames,50.480718861804796,4.964576135362847
IC 23-1,2317,Vichte,50.833503060446695,3.392847172084267
IC 29,3616,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 10,4339,Herentals,51.18107296652878,4.828554945607912
L B5-1,3368,Brussel-Schuman,50.842848617923735,4.380023585783107
IC 25,3841,Marche-les-Dames-Marchandises,50.48053191922914,4.967202412995651
IC 03,1518,Maria-Aalter,51.10757473497731,3.386700586663826
L B1-2,1969,De Hoek,50.73924115834706,4.370342368877128
IC 29,3641,Aalst,50.94312325212488,4.038683507111515
IC 29,3615,Neerwinden,50.76376087904074,5.036335028170957
L B6,1590,Herne,50.72369800894415,4.014372844199131
L G3,668,Lokeren,51.1070280724398,3.985383235145282
L B6,1568,Schendelbeke,50.79778703486261,3.899162975185788
L 23,2890,Wezemaal,50.95636089869388,4.748012297469645
L 15,5567,Marche-en-Famenne,50.222535392854475,5.34617844744314
IC 29,3640,Tielt,50.99003689048316,3.328627110235745
IC 06-1,1918,Opzullik,50.663205398063035,3.937245875917736
L 08,6289,Lonzée,50.55197706629923,4.720151428541858
IC 04-1,739,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L 28,890,Londerzeel,51.00941362761383,4.296896133799565
L 04,4689,Thulin,50.423428643848624,3.745946901340142
L 28,889,Deinze,50.9781328604359,3.535002801077202
IC 10,4340,Hamont,51.24610100168093,5.541909994902332
IC 01,517,Erps-Kwerps,50.89654505809275,4.584930600736926
L B19,4018,Linkebeek,50.77339212483393,4.339918296891916
L B3,2290,Brussel-Centraal,50.84531101978561,4.35675831766839
IC 03,1542,Kiewit,50.95466485008808,5.350407516097127
L B2-2,3768,Haren-Zuid,50.889616892134654,4.415076991166356
IC 23-2,2840,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 17,2539,Profondsart,50.69384598089478,4.549496108321164
