station,delay,arrival_count,departure_count,difference_count
730,26,26,31,
733,42,2,1,
752,15,10,10,
288,26,5,5,
971,31,10,13,
432,20,21,21,
201,47,3,3,
723,32,5,1,
821,27,19,15,
585,16,4,5,
37,52,6,5,
409,51,1,1,
1148,42,4,4,
1278,34,13,16,
1147,34,1,6,
246,10,138,142,
138,49,9,8,
8,16,165,174,
1274,32,23,5,
1230,27,6,10,
494,59,2,2,
748,48,10,8,
216,-2,5,5,
205,31,35,35,
1244,22,19,19,
997,9,413,447,
724,38,5,9,
675,10,62,10,
208,2,35,27,
938,20,23,15,
1348,15,40,33,
412,20,3,2,
8,46,8,12,
474,20,15,22,
1174,44,28,28,
1055,28,18,18,
611,36,5,5,
720,39,2,1,
1244,17,26,25,
664,12,22,20,
209,37,4,1,
754,47,1,1,
1154,45,3,3,
863,32,24,26,
233,13,42,42,
1146,54,2,1,
1187,19,32,32,
1149,25,6,8,
976,13,19,20,
568,24,43,46,
246,31,10,10,
1005,8,134,152,
764,59,1,1,
221,58,20,12,
560,32,5,5,
189,39,4,5,
317,56,3,3,
520,52,3,3,
733,19,48,43,
705,28,18,20,
215,45,32,47,
1058,55,1,1,
1059,26,7,4,
710,11,115,120,
1761,32,2,1,
550,49,5,6,
822,58,2,1,
187,32,10,14,
326,41,7,7,
1176,33,22,23,
1063,51,1,1,
191,24,29,31,
1181,17,8,6,
192,-2,54,54,
937,41,1,1,
488,59,2,3,
201,43,5,5,
786,21,3,3,
1253,34,4,7,
121,37,5,12,
698,13,52,52,
862,52,3,3,
102,19,24,30,
913,6,1181,1181,
754,43,6,5,
902,29,27,27,
742,48,6,8,
250,57,1,1,
1350,18,25,27,
908,40,11,9,
510,26,7,7,
1174,36,37,35,
1056,46,2,1,
611,44,2,2,
674,34,6,6,
984,10,79,23,
1120,2,18,33,
366,25,24,25,
64,41,9,8,
136,22,80,83,
1187,42,7,7,
1145,33,12,14,
493,47,4,3,
1059,13,40,44,
151,38,14,13,
1670,12,104,3,
814,48,5,1,
698,26,6,6,
570,21,4,3,
1062,47,5,4,
551,40,17,17,
764,50,4,4,
524,8,2,2,
93,28,45,45,
911,33,29,20,
231,23,18,15,
336,-4,2,3,
1079,8,704,784,
185,29,7,3,
518,51,4,5,
634,9,127,148,
907,32,29,28,
1278,-2,60,60,
539,42,1,1,
108,21,28,29,
345,32,16,14,
870,40,5,5,
866,45,6,7,
842,37,10,9,
913,-1,5909,5908,
422,30,1,1,
979,49,2,9,
117,14,150,150,
155,37,5,5,
1724,9,476,476,
1265,34,4,19,
136,17,165,167,
223,53,1,1,
216,34,119,120,
10,38,8,8,
654,57,2,3,
1148,19,54,54,
1134,28,25,23,
25,58,1,1,
566,25,10,11,
127,43,10,10,
956,28,18,18,
510,13,76,77,
871,43,4,6,
916,56,7,7,
911,45,7,7,
637,12,42,44,
551,-1,2263,2263,
132,25,19,20,
1767,57,2,1,
289,14,22,24,
157,17,14,20,
351,3,530,877,
738,23,73,75,
1228,46,4,3,
423,8,1,2,
447,34,26,27,
313,19,7,7,
364,16,116,114,
1145,45,4,1,
550,11,339,375,
1577,28,12,12,
1232,29,21,23,
1177,39,10,7,
329,25,19,5,
10,5,488,490,
1260,8,1551,1596,
1841,11,34,34,
1419,9,74,74,
842,36,11,10,
155,36,7,7,
383,39,5,6,
191,53,2,2,
364,46,7,5,
1167,9,387,394,
1219,50,2,2,
628,36,17,13,
913,40,7,7,
117,18,90,90,
786,20,9,9,
157,22,6,9,
375,27,13,4,
600,40,1,3,
686,43,6,5,
1234,10,364,378,
136,55,6,6,
811,51,8,11,
223,24,11,14,
286,39,2,4,
319,42,11,5,
551,6,1071,1071,
108,20,25,23,
1176,45,13,15,
901,18,76,73,
832,18,22,26,
559,12,43,54,
894,34,9,8,
1018,20,56,54,
1253,-3,17,17,
121,36,7,7,
672,40,5,5,
1244,56,1,1,
1219,59,1,1,
209,44,2,2,
384,54,4,3,
153,52,1,1,
1130,41,5,3,
933,57,1,1,
105,25,9,5,
1234,31,11,14,
470,10,14,16,
612,34,1,1,
905,18,9,8,
1174,37,40,44,
27,54,1,1,
1350,14,39,39,
2027,5,19,19,
908,-1,5463,3096,
570,20,4,8,
979,11,237,245,
674,-3,2,2,
929,3,1084,305,
391,28,6,7,
579,27,12,6,
901,54,2,2,
923,51,2,1,
1368,0,2060,4697,
196,1,1184,1184,
38,8,3,3,
924,26,11,16,
1043,19,4,7,
1090,29,4,15,
317,17,107,116,
686,47,9,8,
540,16,9,11,
1102,45,4,3,
1202,58,2,2,
673,38,8,7,
392,28,5,8,
1081,57,1,1,
1979,30,7,7,
1184,28,9,11,
1154,33,15,9,
1011,6,17,17,
611,37,2,3,
1663,39,2,6,
916,55,10,10,
648,15,446,445,
209,36,2,3,
369,5,30,9,
1087,24,18,23,
995,49,1,1,
636,41,3,1,
447,-2,51,5,
568,53,3,3,
9,33,23,22,
924,13,83,106,
474,21,16,16,
820,25,6,11,
413,41,7,8,
342,53,1,3,
1092,38,12,11,
952,1,1667,1709,
938,21,24,26,
1244,55,2,2,
644,41,15,16,
456,3,2,2,
1144,48,3,1,
433,21,9,11,
400,57,1,1,
457,50,3,4,
954,36,1,3,
991,15,105,124,
592,35,14,11,
899,41,7,4,
1011,-1,6,6,
335,8,592,619,
432,21,21,20,
931,34,30,27,
117,54,1,1,
642,18,8,3,
333,47,1,1,
815,39,13,11,
877,15,83,87,
974,51,1,1,
136,56,5,5,
842,44,3,3,
192,-3,30,30,
155,44,1,2,
973,25,9,6,
950,1,5,5,
289,15,17,16,
325,23,150,150,
563,13,119,123,
902,17,60,65,
1232,55,4,4,
133,26,3,3,
822,-4,13,1,
707,57,1,1,
906,28,28,24,
243,59,2,1,
644,53,2,2,
1666,45,1,2,
1060,9,151,161,
1009,9,266,290,
1245,28,2,6,
10,11,118,119,
281,15,75,78,
148,45,1,2,
719,26,20,19,
686,48,3,5,
459,12,1,1,
1973,19,61,64,
885,50,5,5,
811,25,105,107,
413,53,2,2,
1031,35,8,8,
649,39,15,8,
342,41,3,3,
902,22,25,26,
750,47,1,1,
77,37,9,12,
1230,31,10,6,
533,50,2,2,
24,33,8,11,
185,22,6,7,
931,52,8,8,
563,26,30,28,
331,24,30,30,
31,44,11,9,
821,31,16,16,
682,57,4,4,
636,53,4,4,
1160,24,56,61,
530,23,38,39,
68,9,60,85,
971,27,24,26,
19,20,23,26,
1125,44,7,3,
1089,23,64,64,
336,58,6,6,
781,32,13,13,
205,27,59,49,
553,28,102,103,
941,23,5,4,
133,13,18,18,
896,9,56,52,
486,40,7,6,
1256,21,17,17,
406,8,387,442,
919,35,14,13,
136,29,53,56,
710,38,1,2,
435,33,3,2,
1075,8,1,1,
12,26,5,5,
791,21,86,87,
471,-3,16,16,
642,4,185,105,
885,59,1,1,
805,-3,3,3,
261,20,44,45,
278,11,86,109,
1350,15,40,39,
2027,11,6,6,
246,27,11,11,
132,51,4,4,
1144,47,1,2,
380,36,17,13,
1744,40,8,11,
821,10,251,252,
797,57,3,4,
516,28,7,7,
826,39,1,3,
638,7,27,27,
984,27,3,1,
480,28,2,3,
788,23,7,8,
1198,11,20,19,
782,39,2,2,
974,25,3,6,
1182,33,1,2,
1155,29,2,2,
64,24,48,53,
506,33,1,1,
291,12,10,1,
629,25,1,1,
752,18,7,10,
167,25,28,29,
1130,53,4,3,
647,57,1,1,
1125,36,9,6,
916,29,107,110,
184,39,8,7,
22,12,173,177,
380,44,6,4,
1144,43,5,3,
718,6,15,15,
117,4,1598,1598,
1084,40,2,2,
347,12,55,58,
232,28,56,59,
604,59,2,2,
316,35,21,19,
1348,18,14,18,
447,52,8,8,
369,11,8,7,
190,14,49,54,
361,7,571,611,
358,16,27,27,
1232,56,2,3,
648,14,531,556,
832,4,656,919,
363,40,14,13,
326,24,57,60,
153,34,3,3,
1244,29,5,5,
283,9,125,125,
951,12,49,45,
401,34,14,15,
166,9,119,14,
921,39,5,5,
612,52,1,1,
937,24,1,2,
217,20,474,472,
191,41,3,2,
33,8,544,544,
1979,37,3,3,
589,21,2,3,
611,30,1,3,
991,14,80,89,
750,43,4,1,
1255,23,7,6,
583,20,13,13,
1261,42,7,6,
995,38,4,4,
195,12,79,81,
617,28,2,2,
1151,26,3,3,
923,25,4,9,
535,-1,2727,1968,
82,35,10,4,
742,47,7,5,
902,56,2,2,
138,38,33,27,
572,39,9,10,
1168,8,485,536,
1092,11,208,205,
674,52,3,3,
1090,22,21,21,
759,50,5,6,
807,32,10,10,
479,9,44,49,
1979,36,2,2,
1130,24,45,40,
405,9,70,70,
146,35,2,3,
724,49,3,6,
642,15,11,4,
700,-2,5,4,
77,44,8,7,
925,39,8,8,
535,40,5,6,
70,8,73,33,
748,43,9,14,
520,34,11,16,
375,31,6,5,
862,34,7,9,
209,30,3,4,
1084,6,131,138,
64,53,5,3,
409,25,3,3,
812,35,15,17,
968,19,4,7,
991,18,68,73,
1161,28,24,1,
800,35,1,1,
583,21,11,19,
229,57,5,4,
759,59,7,7,
562,19,54,54,
752,14,10,7,
619,19,51,54,
1041,10,5,5,
506,7,25,25,
519,9,180,181,
216,52,19,19,
954,30,3,5,
164,59,1,1,
31,37,15,17,
348,32,2,5,
1125,37,10,2,
1842,23,2,5,
567,16,13,17,
648,18,327,320,
190,18,30,25,
395,38,1,1,
1348,14,46,44,
1062,48,4,4,
1150,9,109,142,
217,21,433,431,
1229,26,7,8,
1234,27,38,38,
1084,-1,385,146,
361,33,7,8,
700,34,11,13,
1232,22,61,62,
435,45,1,1,
541,57,2,3,
566,51,3,3,
1113,40,3,3,
620,34,7,8,
2089,23,92,92,
413,24,18,19,
832,15,37,47,
106,34,3,3,
486,-1,3159,3159,
579,31,4,8,
127,48,7,7,
327,29,6,9,
1107,17,7,9,
1270,35,14,14,
1058,29,25,26,
269,9,300,300,
644,24,96,97,
24,45,1,2,
435,7,134,184,
190,54,2,2,
518,25,67,67,
895,50,5,1,
78,39,3,1,
814,43,3,6,
648,54,7,7,
157,29,3,4,
979,38,11,17,
1982,19,6,6,
1224,59,5,7,
1107,22,5,9,
899,24,5,4,
805,34,15,14,
155,30,18,22,
905,15,11,21,
842,30,15,16,
1232,17,118,114,
380,37,16,13,
902,55,1,1,
352,32,5,6,
767,23,15,10,
579,10,115,127,
128,38,2,1,
745,25,3,3,
10,49,1,1,
1843,20,7,8,
550,38,15,15,
521,12,656,675,
261,21,45,45,
864,23,86,88,
794,44,1,1,
742,43,5,6,
747,33,5,4,
118,20,51,52,
121,30,14,19,
1273,16,31,31,
117,15,104,104,
19,21,19,21,
201,48,5,5,
1278,52,1,4,
368,23,144,146,
1213,26,16,20,
199,9,428,436,
1063,25,22,23,
1386,2,1,1,
991,54,6,6,
791,20,89,93,
148,33,6,6,
1224,50,4,3,
1979,44,4,4,
619,42,1,1,
1273,46,1,1,
1160,53,8,6,
562,42,3,2,
1256,20,14,15,
636,24,13,11,
1087,41,3,2,
331,53,2,2,
873,35,11,11,
1666,33,36,26,
748,47,8,5,
514,21,4,6,
262,34,8,9,
428,9,99,99,
1192,58,4,6,
16,27,5,7,
1102,50,2,1,
458,33,1,1,
392,12,135,155,
424,20,39,43,
252,33,1,3,
316,24,62,65,
868,40,2,1,
566,29,5,7,
591,18,21,18,
414,48,3,5,
78,26,4,5,
1730,34,10,10,
82,53,1,1,
551,57,2,2,
366,29,7,6,
1973,49,4,4,
630,23,23,26,
812,53,3,2,
121,16,87,107,
601,52,1,2,
1982,11,21,21,
64,35,17,16,
1231,-2,2,1,
920,27,19,18,
732,47,8,8,
1056,37,1,3,
870,57,1,1,
1092,42,3,6,
102,5,464,538,
235,34,9,13,
391,12,70,66,
654,40,6,5,
590,15,257,260,
1091,33,1,1,
762,6,298,51,
1228,36,13,14,
1068,10,231,254,
673,42,1,1,
902,25,30,32,
811,22,154,157,
142,54,1,1,
973,17,25,9,
494,33,17,18,
457,45,6,4,
546,23,7,6,
842,16,99,99,
518,55,3,3,
457,7,757,855,
1202,20,49,50,
155,16,71,72,
1213,39,4,5,
632,31,8,11,
1139,11,13,22,
1261,49,1,1,
800,53,1,1,
1274,48,3,5,
376,33,2,1,
250,40,9,9,
515,33,9,9,
326,35,15,15,
1057,8,51,51,
364,36,13,15,
602,34,1,1,
841,52,1,2,
1194,20,6,5,
863,48,2,6,
632,10,67,70,
628,46,5,7,
1068,31,5,7,
842,46,4,3,
937,35,1,1,
807,43,3,2,
1148,5,1033,1033,
973,22,7,7,
155,46,6,7,
1231,34,4,7,
142,18,46,47,
923,22,14,18,
1723,6,19,2,
1270,53,5,5,
1145,50,2,2,
801,34,3,2,
1176,59,2,3,
328,15,81,74,
557,20,50,49,
911,50,6,5,
236,40,3,3,
1228,44,4,6,
925,26,26,26,
1092,19,51,49,
365,27,18,18,
1031,24,23,24,
1149,29,3,2,
235,-2,889,889,
567,30,3,2,
764,33,12,11,
635,10,334,333,
187,48,2,2,
1219,45,1,4,
929,15,87,17,
542,23,31,35,
523,34,23,15,
1577,12,134,135,
262,-2,19,19,
489,21,2,3,
807,47,2,2,
1063,56,1,1,
319,38,15,15,
635,31,20,18,
637,28,7,7,
364,44,4,4,
742,32,23,25,
1730,-2,81,80,
572,26,25,26,
100,27,2,3,
1219,7,951,973,
219,53,4,5,
1238,53,5,6,
317,51,7,8,
814,32,16,17,
974,17,25,24,
209,16,34,40,
751,55,1,1,
351,15,20,18,
591,54,2,1,
418,26,2,2,
167,17,67,67,
1145,59,1,1,
1176,50,8,8,
835,14,50,56,
352,43,1,3,
1912,10,134,144,
1085,10,79,88,
925,13,122,122,
209,46,3,2,
559,28,5,9,
518,56,3,3,
873,53,3,4,
167,22,43,41,
331,35,4,4,
1248,29,2,3,
1160,35,22,32,
540,36,2,1,
1085,31,2,5,
1912,31,19,19,
1263,27,1,1,
907,48,3,4,
565,21,28,31,
345,48,2,3,
8,37,22,24,
572,13,235,238,
1187,5,495,494,
974,22,11,18,
732,43,10,11,
919,24,40,43,
614,27,20,20,
1238,24,54,59,
489,20,8,7,
61,17,2,2,
539,38,1,1,
236,6,701,701,
1195,7,5,1,
923,55,1,1,
827,23,9,10,
899,35,31,24,
592,41,4,1,
835,18,42,50,
528,31,4,3,
215,50,27,25,
768,38,8,8,
400,40,3,5,
143,-2,6,3,
10,42,5,5,
1155,51,2,2,
184,26,11,12,
1272,31,7,7,
1187,38,7,7,
820,29,11,11,
151,42,11,11,
866,59,3,3,
1031,53,1,1,
921,13,93,93,
413,35,10,11,
968,49,1,1,
263,27,13,12,
781,43,4,5,
705,12,146,159,
782,26,4,3,
61,22,1,1,
8,36,21,18,
1270,24,54,59,
916,51,10,11,
528,10,24,23,
557,21,61,61,
399,9,191,207,
644,35,16,17,
764,45,4,5,
358,30,4,4,
236,-1,514,514,
822,20,84,94,
456,4,4,4,
215,59,13,18,
919,53,1,1,
488,7,331,358,
956,12,186,192,
409,22,6,6,
267,8,362,396,
1266,18,65,57,
1134,12,238,246,
278,42,1,2,
126,10,43,73,
704,23,1,1,
636,35,8,13,
488,45,4,1,
142,14,70,79,
184,13,94,91,
692,20,5,6,
873,24,32,30,
565,20,23,18,
619,49,1,1,
751,22,22,14,
177,54,4,6,
996,15,33,37,
378,31,11,6,
910,15,35,35,
921,26,8,8,
1090,25,27,13,
1081,40,4,3,
93,12,210,210,
811,56,3,4,
409,17,3,5,
866,50,5,6,
318,41,14,9,
1219,33,12,13,
1228,37,9,10,
146,24,8,13,
1266,54,3,2,
1130,35,12,13,
1091,7,111,109,
1189,26,7,7,
724,42,2,8,
442,18,3,8,
308,12,130,130,
9,50,5,4,
125,31,15,15,
719,39,8,5,
750,32,35,26,
494,7,639,645,
1246,28,8,8,
494,45,3,4,
457,33,12,11,
1063,22,47,41,
105,29,4,8,
287,27,1,1,
151,19,90,88,
177,18,102,103,
264,1,2,2,
474,58,1,1,
364,37,12,10,
1063,17,67,59,
515,7,495,495,
376,7,77,23,
82,24,13,20,
933,40,4,6,
507,8,169,214,
133,39,2,2,
316,53,2,3,
790,15,33,39,
514,20,7,7,
1148,38,4,4,
10,19,27,27,
1973,11,161,176,
1154,59,1,1,
250,-1,2958,2402,
2061,10,5,2,
143,34,4,6,
424,21,41,42,
125,10,166,166,
515,45,1,1,
1174,16,403,399,
736,24,2,5,
1767,40,8,9,
745,22,1,1,
811,55,5,6,
136,51,2,4,
610,19,9,5,
664,28,3,3,
826,26,8,5,
1189,13,17,18,
824,42,6,6,
252,45,1,1,
1139,49,1,1,
1261,11,96,108,
591,14,27,31,
436,52,1,2,
458,45,3,1,
621,54,3,4,
1107,25,3,3,
1055,12,195,195,
1021,10,562,589,
733,38,3,5,
449,31,35,37,
518,22,82,79,
1730,-3,13,13,
9,59,1,1,
800,24,6,6,
8,44,13,18,
1174,46,18,18,
1021,31,38,40,
1056,36,5,5,
929,4,816,191,
382,8,127,8,
132,29,19,19,
278,19,32,33,
518,17,189,182,
1089,1,7650,7650,
913,57,2,2,
745,17,5,5,
139,38,45,41,
860,23,14,9,
250,6,413,469,
563,39,6,6,
970,24,3,1,
1202,21,64,63,
102,38,7,9,
1232,25,40,40,
371,27,4,2,
16,31,17,17,
243,33,4,2,
351,18,7,15,
24,50,5,4,
533,33,7,7,
363,57,3,2,
1043,11,33,31,
1090,51,5,6,
1663,26,16,8,
118,58,2,3,
562,38,4,2,
619,38,5,6,
923,29,2,8,
567,36,2,3,
570,-4,2,2,
684,35,19,13,
1244,25,20,20,
686,32,18,16,
920,31,12,12,
550,42,4,4,
855,47,1,1,
336,21,166,160,
685,18,28,19,
810,58,3,5,
590,54,2,2,
924,39,2,6,
191,35,10,10,
105,56,1,1,
16,10,200,222,
183,28,20,24,
895,45,5,5,
749,6,853,851,
791,58,2,2,
257,10,23,36,
1093,13,19,20,
117,3,2273,2273,
979,42,14,20,
916,25,123,124,
333,32,2,2,
781,48,1,1,
739,9,90,108,
1242,-2,21,21,
132,56,2,2,
1839,22,2,2,
1073,12,258,273,
328,18,40,34,
647,40,1,1,
158,20,16,1,
975,34,8,7,
142,15,66,69,
128,42,1,1,
768,49,3,2,
316,41,13,11,
1979,16,20,31,
1076,40,7,6,
138,19,103,123,
1136,9,216,215,
1839,17,8,7,
1224,45,7,9,
324,40,1,1,
1084,57,3,3,
1180,9,244,244,
1155,25,2,2,
974,29,5,9,
910,14,30,33,
540,30,1,2,
1187,49,1,1,
1273,44,1,1,
1979,46,2,1,
1093,26,2,2,
521,28,75,71,
952,23,12,12,
1082,13,24,20,
885,33,18,18,
167,29,7,7,
929,18,91,16,
1068,27,15,14,
794,16,2,2,
749,-1,3570,3570,
436,34,10,10,
1232,51,3,2,
682,40,18,20,
759,45,5,6,
566,22,19,20,
164,7,162,162,
1161,12,99,20,
74,9,326,340,
366,17,76,72,
977,28,6,4,
733,49,1,1,
383,26,19,27,
313,11,29,41,
550,19,91,96,
365,31,14,14,
164,45,1,1,
835,4,782,889,
1177,26,25,12,
1841,19,8,9,
744,20,2,2,
790,14,40,39,
1097,12,1,2,
1273,36,2,2,
635,27,33,36,
502,35,1,1,
1368,13,39,2,
13,10,27,4,
699,23,24,36,
604,33,4,6,
574,26,4,6,
365,10,380,426,
77,46,4,4,
797,40,15,16,
1744,57,1,1,
919,41,8,8,
259,40,14,7,
213,2,4,4,
566,17,30,39,
136,25,70,69,
286,13,153,155,
139,49,12,11,
366,22,47,46,
1182,50,1,1,
982,20,6,1,
591,15,31,21,
614,10,289,289,
1228,30,18,18,
472,23,6,2,
212,9,221,222,
1263,10,23,23,
169,33,5,6,
728,18,78,87,
342,35,6,9,
707,40,2,3,
811,29,55,58,
900,8,646,660,
1031,41,3,4,
383,13,172,165,
568,35,10,11,
138,42,11,13,
973,29,1,2,
1085,27,3,1,
1912,27,24,23,
364,30,24,27,
128,19,15,20,
590,18,176,190,
574,13,17,30,
1368,26,14,1,
1242,34,6,5,
848,31,31,24,
614,31,12,12,
333,2,943,943,
286,26,39,39,
642,3,331,162,
855,43,2,2,
132,55,1,1,
979,19,69,82,
528,27,2,2,
347,28,7,4,
707,-1,1,1,
523,52,8,4,
638,50,1,1,
807,48,1,1,
566,55,1,2,
272,10,35,42,
1063,29,19,17,
510,39,3,3,
105,22,7,18,
744,21,2,2,
169,45,2,2,
1272,27,3,3,
217,58,19,19,
22,28,16,17,
1261,38,6,11,
995,42,3,3,
1087,35,1,2,
873,41,8,7,
102,11,66,94,
380,46,7,4,
1274,43,7,7,
1242,-3,10,10,
949,11,3,2,
743,8,35,41,
560,47,1,2,
734,-1,1248,835,
366,55,1,1,
590,14,285,287,
361,50,4,4,
1761,47,2,1,
1059,39,3,2,
902,51,3,3,
105,17,19,27,
187,47,2,3,
189,26,24,19,
938,-4,17,17,
263,31,12,11,
157,25,2,5,
518,29,54,55,
592,24,31,34,
164,33,5,5,
195,28,4,8,
132,17,49,51,
410,-1,46,12,
1238,41,8,7,
219,41,5,4,
707,6,431,505,
1223,48,1,1,
907,47,3,4,
345,47,4,4,
759,33,29,27,
329,22,10,3,
638,59,1,1,
442,15,10,16,
841,-2,3,3,
962,57,1,1,
1273,37,1,1,
797,-1,1835,1815,
1062,32,10,17,
951,28,4,5,
1088,57,4,2,
414,43,7,9,
378,27,12,9,
1973,38,7,13,
126,27,3,2,
698,39,2,2,
329,17,19,17,
982,21,7,3,
1056,30,5,5,
327,25,13,44,
604,45,2,2,
1148,11,195,195,
132,22,30,31,
790,18,46,43,
1270,41,12,9,
734,6,149,60,
493,32,9,10,
837,-2,287,75,
462,23,33,40,
789,23,43,38,
1035,-3,1,1,
907,43,6,6,
730,39,5,9,
328,14,107,109,
125,27,31,31,
336,20,147,154,
345,43,3,3,
19,58,2,1,
229,40,15,17,
732,48,2,4,
601,34,2,2,
1076,-1,288,287,
976,39,1,1,
736,41,1,1,
1266,15,89,96,
615,26,39,35,
975,-3,186,186,
258,8,56,53,
747,50,1,1,
1159,26,26,30,
287,31,2,1,
235,52,1,3,
871,32,9,11,
720,13,38,35,
1066,9,40,44,
885,45,7,7,
995,19,54,52,
61,29,4,4,
906,12,236,242,
897,8,68,67,
800,41,3,3,
929,14,108,22,
749,40,21,21,
247,26,6,4,
262,52,2,2,
8,30,51,51,
1730,52,2,2,
402,15,109,105,
1666,50,1,1,
566,56,2,1,
820,22,24,26,
414,47,2,2,
710,42,1,1,
996,18,23,23,
585,30,2,1,
885,7,359,359,
1224,33,27,29,
790,54,3,3,
243,7,304,344,
754,32,7,6,
317,25,59,56,
863,47,7,6,
1076,6,550,569,
533,7,319,318,
841,34,16,15,
31,46,7,11,
1125,46,5,2,
146,41,2,1,
516,12,69,69,
720,26,5,10,
533,45,2,2,
449,27,44,35,
812,41,6,4,
835,15,57,56,
837,34,4,8,
539,11,50,50,
243,45,1,2,
567,37,2,2,
351,14,14,13,
247,13,63,87,
560,43,3,3,
1666,59,1,1,
58,9,180,179,
1021,27,51,58,
319,49,7,6,
1761,43,1,2,
895,33,15,13,
223,35,4,3,
187,43,4,6,
82,41,5,4,
438,54,1,1,
201,32,14,15,
158,21,18,1,
1187,11,116,116,
288,39,2,2,
324,6,159,173,
1274,47,5,5,
249,47,1,2,
347,31,2,2,
325,59,8,7,
383,41,3,4,
921,53,2,2,
1031,13,166,156,
418,24,3,4,
479,20,3,2,
706,32,22,24,
1177,41,5,6,
1148,44,5,5,
1089,50,7,7,
243,23,18,21,
235,25,26,32,
1083,32,38,39,
291,10,16,3,
22,31,9,11,
530,50,6,7,
185,34,5,6,
535,54,1,1,
600,15,32,28,
533,23,35,35,
913,15,143,143,
12,35,1,1,
1226,43,9,1,
262,25,27,32,
919,26,45,36,
75,8,64,75,
1174,42,21,20,
208,8,1,1,
216,29,182,172,
37,55,5,4,
405,20,10,10,
1265,29,11,12,
563,35,12,11,
1730,25,23,27,
1079,32,36,37,
1130,39,6,5,
195,31,2,2,
790,57,2,2,
602,25,12,9,
611,19,23,22,
519,20,25,25,
672,15,100,109,
1089,59,2,2,
8,38,14,19,
317,52,4,2,
1031,26,21,21,
520,56,5,4,
719,35,7,9,
925,24,31,31,
620,55,1,2,
1187,36,8,8,
951,10,53,46,
325,50,9,10,
139,44,27,14,
1198,16,10,7,
941,59,1,1,
1011,4,33,33,
1253,29,14,11,
902,34,17,16,
768,36,6,7,
701,32,4,3,
1150,20,21,19,
952,33,4,4,
951,31,2,3,
133,35,2,2,
286,41,8,5,
572,24,41,41,
919,13,158,163,
236,3,1660,1660,
166,21,30,4,
358,11,60,60,
885,23,29,29,
486,14,144,159,
195,10,92,110,
130,21,83,78,
283,21,24,24,
539,36,2,3,
674,29,11,11,
1113,18,24,31,
184,53,3,1,
733,44,7,5,
805,55,2,2,
1663,41,6,5,
37,56,8,3,
784,43,2,2,
269,20,44,44,
1187,44,2,2,
1084,14,30,30,
316,13,253,255,
1246,27,16,16,
67,20,17,17,
501,30,2,3,
102,36,4,5,
401,22,39,39,
841,51,4,3,
1009,21,35,23,
1174,19,247,252,
190,40,3,3,
636,39,7,7,
725,45,4,5,
648,40,32,34,
1088,54,2,3,
1056,38,4,2,
1005,32,8,7,
1973,30,15,17,
962,54,1,1,
1060,21,22,25,
723,8,153,68,
2027,16,3,3,
1231,25,9,11,
153,17,18,15,
801,25,8,4,
733,36,3,1,
768,44,6,1,
462,45,3,3,
789,45,2,2,
551,4,1891,1891,
604,23,13,16,
610,46,2,1,
699,33,15,20,
401,17,83,76,
278,16,38,36,
78,24,7,5,
991,40,6,8,
364,5,841,938,
169,23,19,17,
902,-2,16,16,
157,52,1,1,
718,18,3,3,
258,47,1,1,
664,27,4,4,
805,56,4,4,
601,51,2,2,
535,18,42,45,
10,46,4,4,
788,50,1,1,
815,41,8,10,
1135,3,20,30,
415,48,5,6,
1148,36,11,11,
472,33,4,1,
360,33,17,11,
1261,30,10,12,
620,56,1,1,
1256,9,141,151,
700,56,1,1,
1218,48,5,4,
649,53,1,4,
1189,53,1,1,
446,15,23,25,
363,14,305,331,
414,8,453,503,
896,21,5,7,
1120,8,5,8,
106,56,1,1,
1230,12,66,77,
1226,47,4,2,
68,21,12,12,
520,55,3,2,
611,42,1,1,
821,12,158,155,
327,52,1,1,
644,39,13,14,
192,29,5,5,
752,6,52,63,
10,16,37,37,
1058,52,7,7,
472,45,1,1,
615,41,17,19,
842,19,66,71,
155,19,32,34,
1229,35,4,5,
16,28,8,7,
183,10,364,427,
958,20,31,28,
812,13,176,202,
1273,11,90,90,
1982,30,1,1,
1235,43,2,3,
335,32,39,38,
648,6,2449,2505,
220,56,18,17,
319,44,4,3,
1159,41,12,12,
672,4,2165,2155,
1011,15,1,1,
364,38,15,15,
991,-1,1742,1742,
685,57,1,1,
872,5,2,2,
718,14,4,2,
1148,37,10,10,
736,26,6,4,
920,28,16,15,
762,3,809,272,
331,39,7,7,
436,51,2,1,
970,26,4,2,
209,42,1,5,
1152,-4,1,1,
67,21,16,15,
1160,39,12,14,
931,29,44,46,
269,21,39,39,
1060,20,18,13,
82,13,102,114,
136,52,7,5,
183,31,10,9,
58,58,2,2,
247,41,1,1,
579,12,75,63,
363,18,151,174,
313,36,1,1,
800,26,5,5,
1009,20,38,52,
360,45,8,5,
896,20,7,7,
1348,40,1,2,
139,37,50,48,
812,26,16,27,
102,37,7,6,
725,33,29,30,
954,42,1,1,
1090,34,7,12,
1744,54,4,4,
35,47,2,1,
164,23,11,11,
507,48,3,4,
1084,18,21,21,
913,4,2134,2133,
199,21,58,61,
1189,24,5,5,
862,17,58,58,
68,20,8,10,
146,26,13,3,
900,43,9,10,
798,18,4,2,
328,57,2,2,
699,45,4,6,
171,47,4,4,
38,32,2,2,
733,37,3,2,
462,33,12,12,
862,22,36,31,
789,33,7,7,
486,54,1,1,
421,48,7,6,
521,31,56,58,
800,13,16,16,
1232,-2,36,36,
